Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total Sediment, 1985 (T)","Total Sediment, 2007 (T)","Total Sediment, 2009 (T)","Total Sediment, 2010 (T)","Total Sediment, 2011 (T)","Total Sediment, 2012 (T)","Total Sediment, 2013 (T)","Total Sediment, 2014 (T)","Total Sediment, 2015 (T)","Total Sediment, 2016 (T)","Total Sediment Target, 2017 (T)","Total Sediment Target, 2025 (T)"
A24025WU1_3482_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025WU1_3482_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU1_3482_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,5860166.5828,4230324.3640999999,3698446.9890999999,5077529.9735000003,5058355.3797000004,4965445.0828,5103187.0828,4676044.0828,4200637.582824707,3899432.176574707,,
A24025WU1_3482_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,31172.949219999999,8658.8321842000005,8157.9342342,7784.8863831999997,6763.4273982000004,6417.3082581999997,5948.9331817000002,3807.6150667000002,3560.6970977783199,2853.2740020751953,,
A24025WU2_3020_3320,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,118526.33315000001,72573.037406999996,66848.202172999998,59942.382932,60165.85613,56385.622988000003,53696.961335,44310.810605999999,40809.879455566406,34450.390083312996,,
A24025WU2_3020_3320,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,3539.2883915000002,7037.115143,7358.8860324999996,7626.8586125000002,7839.3041077999997,8059.4810489000001,8096.0905461000002,8795.7176362999999,8815.5537109375,9063.2268524169922,,
A24025WU2_3020_3320,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025WU2_3020_3320,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU2_3020_3320,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,2019.9976342,2741.2910781,2380.4741761,2131.0351409999998,2355.5827637000002,2133.2508853999998,1951.4083247999999,1819.1918334,1761.1446380615234,1782.7847442626951,,
A24025WU2_3020_3320,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24027WM0_3742_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,,,,,,,,
A24027WM0_3742_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,0,0,0,0,,,,,,,,
A24027WM0_3742_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,,,,,,,,
A24027WM0_3742_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,,,,,,,,
A24027WM0_3742_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,,,,,,,,
A24027WM0_3742_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,79586.578129999994,3866.318115,3360.0371089999999,5326.8061520000001,,,,,,,,
A24027WM0_3961_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,,
A24027WM0_3961_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,0,0,0,0,0,0,0,0,0,0,,
A24027WM0_3961_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027WM0_3961_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027WM0_3961_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,,
A24027WM0_3961_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,570624.125,198406.29689999999,265203.09379999997,314323.8125,237209.4063,260456.5,274121.3125,370303.8125,329957.90625,333335.8125,,
A24027WM0_3964_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,,,,,,,,
A24027WM0_3964_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,0,0,0,0,,,,,,,,
A24027WM0_3964_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,,,,,,,,
A24027WM0_3964_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,,,,,,,,
A24027WM0_3964_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,,,,,,,,
A24027WM0_3964_0000,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,689.60662839999998,1296.073975,2003.8580320000001,,,,,,,,
A24027WM1_3882_3880,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,5402608.4923,2621080.2540000002,2224853.8927000002,2148214.2960000001,2033359.5164000001,1903325.6827,1862269.95,2708462.5175000001,1578339.2255859375,1602024.712890625,,
A24027WM1_3882_3880,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,820249.78515999997,1103609.3711000001,1131288.3203,1124272.0703,1137597.9102,1149291.0098000001,1140107.6309,1041046.6699,1047433,1054757.5129394531,,
A24027WM1_3882_3880,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027WM1_3882_3880,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027WM1_3882_3880,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,779360.62312,848692.67001999996,764240.39650999999,809685.11528000003,769341.66994000005,834786.67001999996,808297.27162000001,873603.27931999997,795099.63085937512,790472.36132812488,,
A24027WM1_3882_3880,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,43.200328829999997,43.200328829999997,43.200328829999997,43.200328829999997,43.200328829999997,43.200328829999997,43.200328829999997,43.200328826904304,43.200328826904304,,
A24027WM3_3880_4060,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,817357.33255000005,397562.09545000002,337785.45629,326278.47243000002,309453.07974000002,290034.89309000003,283202.04567999998,414723.27784,239572.482421875,243587.86791992193,,
A24027WM3_3880_4060,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,469437.71679999999,392822.81835999998,386137.82227,378454.38085999998,376103.46483999997,375591.73047000001,370111.27929999999,334083.60528000002,333121.40625,331570.82183837891,,
A24027WM3_3880_4060,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027WM3_3880_4060,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027WM3_3880_4060,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,602513.57041000004,839185.64457999996,750065.41026000003,723284.00830999995,727257.09577000001,774154.51569999999,697601.85942999995,776523.29689999996,703322.7421875,702221.72265625,,
A24027WM3_3880_4060,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24027WM3_4060_0001,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Agriculture,599644.32964000001,290682.63757999998,246644.2194,217599.23853999999,204730.34620999999,191143.79895999999,185542.75216,296630.5526,175303.91040039062,177886.16735839844,,
A24027WM3_4060_0001,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Forest,1058432.4219,670928.46484000003,666399.52344000002,661898.98730000004,663406.80469000002,663970.87792999996,572797.06542999996,492116.53551999998,490784.59375,483944.10070800781,,
A24027WM3_4060_0001,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027WM3_4060_0001,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027WM3_4060_0001,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Stormwater,3861774.375,3756042.125,3521643.5,3047031.2266000002,2958998.1406,3022495.1719,3287027,4114669.5625,3858129.375,3823344.625,,
A24027WM3_4060_0001,24027,HOWARD,Patapsco/Back,Western Shore of Chesapeake Bay,Wastewater,0,4227.0600590000004,4228.1411129999997,4228.1411129999997,4228.1411129999997,4228.1411129999997,2029.128052,2029.128052,1261.8370361328125,1261.3189697265623,,
A24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Agriculture,4866197.5021000002,2340815.7563999998,2013876.0257000001,1947756.9434,1833111.4561999999,1713741.7279000001,1685878.4110999999,2400975.1749,1428222.296875,1443010.6005859375,,
A24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Forest,2574196.1016000002,1444038.7109000001,1433716,1406583.3398,1405451.2109000001,1395500.9883000001,1590682.8711000001,1271558.6470000001,1270697,1249624.4510498047,,
A24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Stormwater,19435428.719000001,17039688.313000001,15922917.969000001,15428930.594000001,15099725.733999999,15563399,13755168.875,16137946,15202879,15287079.8125,,
A24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Wastewater,0,23625.550780000001,23625.550780000001,23625.550780000001,23625.550780000001,23625.550780000001,4821.9370120000003,185.25140379999999,185.25140380859375,185.25140380859375,,
A24027XU0_4091_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Agriculture,25825162.960999999,12603052.76,10829555.139,10457394.852,9937584.3281999994,9312546.0494999997,9084939.3484000005,13390689.733999999,7680392.328125,7821338.265625,,
A24027XU0_4091_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Forest,4098167.7031,4283141.7030999996,4348812.5937999999,4303437.6015999997,4333234.2030999996,4371366.3984000003,4557919.7969000004,3971548.1200999999,3995900,4013200.829101562,,
A24027XU0_4091_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027XU0_4091_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027XU0_4091_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Stormwater,9275972.3125,10908360,9911204,10242488.312999999,10024645.391000001,10551473,9035443,9639284,9061897.875,9042028.8125,,
A24027XU0_4091_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Wastewater,3160.1514625999998,7759.3959960000002,8421.4189449999994,8479.6289059999999,8479.6289059999999,8479.6289059999999,3900.451904,3900.451904,3900.4519042968755,3900.4519042968755,,
A24027XU0_4130_4070,24027,HOWARD,Patuxent,Patuxent River Basin,Agriculture,292577.77166000003,141968.77421999999,122049.83782,117929.38519,111594.41976,104521.3881,102302.56006,148778.02491000001,86557.7998046875,87872.934753417983,,
A24027XU0_4130_4070,24027,HOWARD,Patuxent,Patuxent River Basin,Forest,41275.966797000001,58775.163086,60512.438481999998,60312.732666999997,61103.427981000001,61971.636112,61272.749636,55963.926163999997,56418.33984375,56931.895870208733,,
A24027XU0_4130_4070,24027,HOWARD,Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027XU0_4130_4070,24027,HOWARD,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027XU0_4130_4070,24027,HOWARD,Patuxent,Patuxent River Basin,Stormwater,23134.161377,24579.728027000001,24012.299561,25336.773926999998,24596.982182,24584.741703,27493.912593000001,27574.251950000002,24654.214599609375,24385.38330078125,,
A24027XU0_4130_4070,24027,HOWARD,Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24027XU2_4070_4330,24027,HOWARD,Patuxent,Patuxent River Basin,Agriculture,595433.86470999999,286151.84467000002,246206.77948999999,238088.34393999999,223662.07985000001,209262.29087,205991.59393999999,292748.90594000003,174631.482421875,176349.96691894531,,
A24027XU2_4070_4330,24027,HOWARD,Patuxent,Patuxent River Basin,Forest,56021.423585999997,80727.951172000001,83449.774414,83314.086303999997,84452.536619000006,85712.191166999997,80891.130128999997,70573.200161999994,71170.09375,71692.26487731935,,
A24027XU2_4070_4330,24027,HOWARD,Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027XU2_4070_4330,24027,HOWARD,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027XU2_4070_4330,24027,HOWARD,Patuxent,Patuxent River Basin,Stormwater,83917.933588,96678.627926999994,88950.235352000003,91317.419930000004,91734.949468000006,96369.839840000001,106161.12109,109359.33985,95262.0791015625,94624.5458984375,,
A24027XU2_4070_4330,24027,HOWARD,Patuxent,Patuxent River Basin,Wastewater,0,206.58599849999999,648.40277100000003,207.90370179999999,207.90370179999999,207.90370179999999,157.23840329999999,157.23840329999999,0.402470797300339,0.402470797300339,,
A24027XU2_4270_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Agriculture,339739.19925000001,164965.28231000001,141799.86942,136999.10016,129694.79334,121481.40075,118854.28458000001,173134.01212,100555.59063720703,102119.5029296875,,
A24027XU2_4270_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Forest,193589.42968999999,119196.72507,112756.23238,110014.01807000001,107709.50708,105813.67069,115824.91383999999,90725.016998000006,91384.390625,89668.407791137695,,
A24027XU2_4270_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027XU2_4270_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027XU2_4270_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Stormwater,1888684.9058000001,1957817.4672999999,1776813.9203999999,1733195.1565,1677538.3755000001,1775087.8515999999,1372058.9454000001,1679191.3517,1626742.9453124998,1638293.2578124998,,
A24027XU2_4270_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Wastewater,99424.269658000005,94140.777954000005,87471.145451999997,86030.979370000001,74786.089779999995,53397.767573999998,64630.879639999999,132655.25198999999,103746.6787109375,109282.90039062499,,
A24027XU2_4330_4480,24027,HOWARD,Patuxent,Patuxent River Basin,Agriculture,961258.43417999998,464767.13867000001,399679.14671,386338.37732999999,364630.47071999998,341387.80819000001,334831.53233000002,482789.76543999999,283447.7626953125,287191.513671875,,
A24027XU2_4330_4480,24027,HOWARD,Patuxent,Patuxent River Basin,Forest,320553.25,311542.70702999999,311506.05761999998,305891.52002,306263.61034999997,306646.57763999997,312831.74316000001,286272.41344999999,285850.8125,285242.17968749994,,
A24027XU2_4330_4480,24027,HOWARD,Patuxent,Patuxent River Basin,Stormwater,421448.92184999998,491790.28899999999,445129.92966000002,472484.61919,450016.35149999999,492354.29690000002,432609.80473999999,471602.25003,432270.14843750006,426766.66796875,,
A24027XU2_4330_4480,24027,HOWARD,Patuxent,Patuxent River Basin,Wastewater,841.38970949999998,1306.3370359999999,492.85861210000002,99.653816219999996,0,0,0,0,0,0,,
A24027XU2_4480_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Agriculture,5581.3897321000004,2723.0381575000001,2344.5658007000002,2261.2648144999998,2156.1304184999999,2018.5806456,1966.2029699,2907.6400070999998,1662.5269603729248,1692.4572525024412,,
A24027XU2_4480_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Forest,49293.607427000003,21190.384708000001,19721.488096000001,19535.3681,18756.247495,18293.415954,25771.68591,21375.803087,21204.83984375,20657.09808921814,,
A24027XU2_4480_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24027XU2_4480_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24027XU2_4480_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Stormwater,355839.71880999999,371216.76955999999,362712.08588999999,340328.33691999997,347560.08377000003,361579.26568000001,298890.87504999997,340894.31254999997,308849.607421875,317128.353515625,,
A24027XU2_4480_4650,24027,HOWARD,Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3360_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,2549145.3908000002,2198130.9345,2033515.9989,2142038.7069000001,1835677.2592,1701813.9371,1655548.4415,1867101.8877999999,1816181.9810791013,1648710.328704834,,
A24029EU0_3360_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,49579.538088000001,50333.999514000003,50146.640379999997,52238.969723000002,53007.499516999997,54799.583009000002,53103.847172000002,47810.825929999999,45515.339599609375,48649.216796874993,,
A24029EU0_3360_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3360_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3360_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,97908.416631,98027.672590000002,94055.291616999995,94362.773346000002,98519.985199999996,95645.633180999997,102944.12458,109665.15691999999,315742.49053955078,212893.88647460935,,
A24029EU0_3360_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,1524.031982,4065.5209960000002,6008.0419920000004,2370.7070309999999,2114.7380370000001,2161.0310060000002,2604.3054997999998,1434.8014717999999,1045.6065254211424,1552.4245185852051,,
A24029EU0_3361_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,879796.95519000001,758554.31126999995,701722.97788999998,739214.06107000005,633387.86361,587240.00531000004,571415.92749999999,644618.58600000001,627028.6622314452,569189.8284301759,,
A24029EU0_3361_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,20438.727050000001,21046.708247999999,20717.495846000002,21482.644899999999,21719.318482999999,22357.804692999998,22145.639159999999,20774.569823000002,20775.031372070309,22106.836425781246,,
A24029EU0_3361_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3361_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3361_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,30996.273438,28116.152342000001,27335.246583,27334.697757000002,27153.344482,27308.893067000001,27098.479739999999,27771.535646,27771.136230468754,27819.038818359379,,
A24029EU0_3361_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3362_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,2070130.7324000001,1786625.8277,1653211.6910000001,1740763.0408000001,1492675.4990999999,1383831.3705,1343972.3578999999,1512755.0745000001,1471686.6015014648,1336290.9582519529,,
A24029EU0_3362_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,44773.437012000002,42177.829833000003,41708.112305000002,43190.859135999999,43719.068361999998,44970.333986999998,46166.862308000003,42421.948484,41827.844726562493,44592.169921875,,
A24029EU0_3362_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3362_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3362_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,217229.47992000001,226337.62732,218478.18072999999,224508.12159,220185.69336,222115.90380999999,201516.90221999999,210028.42738000001,253589.76171875003,232498.11718749997,,
A24029EU0_3362_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,91.350448610000001,2263.0959469999998,2278.3500979999999,2278.3500979999999,2278.3500979999999,2286.0200199999999,2286.0200199999999,2286.02001953125,2286.02001953125,,
A24029EU0_3363_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,2464189.3374000001,2126994.2409999999,1968232.6346,2072345.1216,1775182.3197000001,1647571.5436,1599714.4919,1794463.1306,1751250.8582763674,1590192.016204834,,
A24031PM7_4580_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3363_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,94984.313479999997,90417.086914,88766.407227000003,91737.550786000007,92490.751466999995,94980.287114000006,92947.393557000003,86765.021974999996,85698.656738281235,91218.2890625,,
A24029EU0_3363_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3363_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3363_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,124368.33472,140469.73925000001,129053.35628000001,136288.56641,134465.79736999999,136996.42433000001,137216.13183,145605.11377,190331.8984375,167711.890625,,
A24029EU0_3363_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,2590.8540039999998,853.13140869999995,1216.3757935000001,1136.2767944,1332.3648071,1037.9627075000001,1005.65802,862.64929199999995,1034.14599609375,3248.6809082031245,,
A24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,3416077.7182999998,2943880.5488,2722969.3873999999,2869073.8690999998,2454936.0093999999,2278470.2951000002,2219144.7011000002,2501939.7407999998,2437606.4239501958,2212472.1826171875,,
A24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,119493.78318,110624.61035,108424.37693,112071.26272,112893.67874,115819.13863,114779.47172,106543.42479999999,104299.83984375,111093.9765625,,
A24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,193785.28232999999,227559.17814999999,216931.72946,218174.23558000001,219125.83377,224250.76731,215201.80783000001,227865.57107999999,348018.79223632807,288729.33520507807,,
A24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,2560.373047,2560.373047,2560.373047,2560.373047,2560.373047,0,0,0,0,,
A24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,2317214.3804000001,1997647.1982,1843459.4083,1942380.0419000001,1662359.1688000001,1543438.8833000001,1502124.4175,1694925.9924999999,1648615.0826416016,1496504.9838562012,,
A24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,83489.13867,73790.778806000002,72138.137700000007,74362.609868,74799.460447000005,76624.138189000005,81478.387692999997,75881.354009000002,73584.47265625,78519.26171875,,
A24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,134200.09473000001,182099.93945999999,166144.69531000001,179287.7666,174589.07910999999,179293.40039,145092.45850000001,152552.74512000001,343813.36718750006,248976.61718749997,,
A24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,2250.625,2281.3840329999998,2281.3840329999998,2281.3840329999998,2281.3840329999998,118.73729710000001,118.73729710000001,118.73729705810547,118.73729705810547,,
A24029EU0_3572_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,967036.73719000001,834081.55321000004,771668.01318000001,812759.10893999995,695851.02471000003,645834.36089999997,627983.43891000003,707840.20914000005,688562.17141723633,625110.87940978992,,
A24029EU0_3572_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,19075.307373,18459.670410999999,18235.368653000001,18911.338139,19114.162357000001,19694.667239999999,17488.040892000001,15451.924684,14884.577880859377,15890.19384765625,,
A24029EU0_3572_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3572_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3572_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,28337.91834,35047.886111,33602.799251999997,35121.509759,34650.219116,35454.344358000002,45353.044435000003,49066.639893,78970.328125,63576.079101562493,,
A24029EU0_3572_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3573_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,2092256.4841,1804464.5344,1669408.9339999999,1758364.3223999999,1505363.4819,1397154.0342999999,1358726.2006000001,1531762.0788,1490023.5795288091,1352689.1303100586,,
A24029EU0_3573_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,61747.904294,58986.814451999999,58022.89746,60094.840333,60711.871579999999,62384.260741999999,62663.831538999999,58149.417966000001,58140.169921874993,61918.681640625,,
A24029EU0_3573_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU0_3573_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PM7_4580_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
